epoch,G,D,cycle,id
348,0.52,0.16,0.16,0.19
349,0.48,0.16,0.13,0.17
350,0.49,0.16,0.14,0.18
351,0.48,0.16,0.13,0.16
352,0.51,0.16,0.15,0.18
353,0.48,0.16,0.13,0.17
354,0.53,0.16,0.16,0.19
355,0.47,0.16,0.13,0.16
356,0.47,0.16,0.13,0.16
357,0.48,0.15,0.14,0.16
358,0.47,0.16,0.15,0.17
359,0.47,0.15,0.14,0.17
360,0.42,0.19,0.15,0.18
361,0.43,0.15,0.13,0.16
362,0.45,0.16,0.14,0.17
363,0.41,0.19,0.14,0.17
364,0.49,0.14,0.16,0.19
365,0.43,0.16,0.13,0.17
366,0.47,0.17,0.14,0.17
367,0.43,0.14,0.13,0.16
368,0.45,0.16,0.14,0.18
369,0.47,0.16,0.13,0.16
370,0.5,0.16,0.15,0.18
371,0.47,0.17,0.13,0.16
372,0.49,0.16,0.14,0.17
373,0.48,0.16,0.14,0.17
374,0.49,0.15,0.14,0.17
375,0.47,0.14,0.13,0.16
376,0.48,0.15,0.15,0.18
377,0.48,0.16,0.14,0.17
378,0.47,0.15,0.13,0.16
379,0.46,0.14,0.13,0.16
380,0.49,0.16,0.15,0.18
381,0.48,0.15,0.14,0.17
382,0.53,0.14,0.18,0.2
383,0.47,0.16,0.15,0.17
384,0.48,0.17,0.14,0.17
385,0.46,0.14,0.13,0.16
386,0.4,0.2,0.14,0.17
387,0.43,0.16,0.14,0.17
388,0.54,0.16,0.17,0.2
389,0.45,0.17,0.14,0.17
390,0.44,0.18,0.15,0.18
391,0.47,0.16,0.13,0.16
392,0.48,0.14,0.14,0.17
393,0.44,0.14,0.13,0.17
394,0.5,0.16,0.16,0.19
395,0.49,0.14,0.14,0.17
396,0.49,0.16,0.16,0.19
397,0.48,0.17,0.14,0.17
398,0.47,0.14,0.13,0.16
399,0.47,0.14,0.13,0.16
400,0.45,0.15,0.16,0.18
401,0.48,0.17,0.14,0.16
402,0.48,0.17,0.14,0.16
403,0.48,0.17,0.14,0.16
404,0.5,0.17,0.15,0.17
405,0.47,0.17,0.13,0.16
406,0.48,0.17,0.14,0.16
407,0.47,0.17,0.13,0.16
408,0.49,0.17,0.14,0.17
409,0.46,0.17,0.12,0.15
410,0.47,0.17,0.13,0.16
411,0.47,0.17,0.13,0.16
412,0.49,0.16,0.15,0.17
413,0.44,0.16,0.14,0.16
414,0.46,0.16,0.14,0.17
415,0.48,0.16,0.13,0.17
416,0.49,0.14,0.15,0.18
417,0.43,0.13,0.12,0.15
418,0.44,0.14,0.13,0.16
419,0.47,0.14,0.14,0.16
420,0.51,0.15,0.16,0.18
421,0.48,0.14,0.14,0.17
422,0.42,0.16,0.13,0.16
423,0.46,0.16,0.13,0.16
424,0.49,0.16,0.14,0.17
425,0.46,0.16,0.13,0.16
426,0.48,0.15,0.14,0.17
427,0.44,0.14,0.12,0.15
428,0.45,0.15,0.14,0.17
429,0.48,0.16,0.14,0.16
430,0.47,0.16,0.15,0.17
431,0.46,0.16,0.12,0.15
432,0.44,0.16,0.13,0.16
433,0.46,0.15,0.13,0.16
434,0.43,0.15,0.13,0.17
435,0.47,0.15,0.13,0.16
436,0.49,0.14,0.16,0.18
437,0.45,0.14,0.14,0.16
438,0.45,0.15,0.14,0.17
439,0.47,0.14,0.15,0.17
440,0.5,0.15,0.16,0.19
441,0.46,0.15,0.13,0.16
442,0.41,0.15,0.13,0.16
443,0.46,0.15,0.13,0.15
444,0.44,0.14,0.14,0.16
445,0.42,0.16,0.13,0.16
446,0.46,0.15,0.14,0.16
447,0.41,0.14,0.13,0.15
448,0.48,0.17,0.15,0.17
449,0.47,0.16,0.14,0.16
450,0.49,0.15,0.16,0.18
451,0.42,0.17,0.14,0.16
452,0.45,0.14,0.13,0.16
453,0.43,0.16,0.13,0.16
454,0.49,0.16,0.16,0.18
455,0.46,0.16,0.13,0.15
456,0.45,0.16,0.13,0.15
457,0.45,0.15,0.13,0.15
458,0.45,0.16,0.15,0.17
459,0.48,0.16,0.14,0.16
460,0.45,0.15,0.15,0.17
461,0.46,0.15,0.13,0.16
462,0.42,0.15,0.12,0.15
463,0.46,0.14,0.13,0.15
464,0.45,0.15,0.14,0.17
465,0.46,0.15,0.13,0.16
466,0.47,0.14,0.14,0.17
467,0.45,0.14,0.12,0.15
468,0.43,0.15,0.13,0.15
469,0.46,0.15,0.13,0.15
470,0.47,0.15,0.15,0.17
471,0.47,0.15,0.13,0.16
472,0.43,0.14,0.13,0.15
473,0.45,0.14,0.13,0.15
474,0.43,0.15,0.14,0.16
475,0.47,0.14,0.14,0.17
476,0.47,0.14,0.15,0.18
477,0.46,0.15,0.13,0.15
478,0.43,0.15,0.12,0.15
479,0.45,0.15,0.13,0.15
480,0.46,0.14,0.14,0.16
481,0.43,0.14,0.12,0.14
482,0.45,0.14,0.13,0.15
483,0.45,0.14,0.12,0.15
484,0.49,0.14,0.15,0.18
485,0.47,0.14,0.14,0.16
486,0.48,0.14,0.15,0.17
487,0.44,0.14,0.13,0.15
488,0.45,0.14,0.12,0.15
489,0.43,0.14,0.13,0.15
490,0.48,0.14,0.14,0.17
491,0.45,0.14,0.13,0.16
492,0.48,0.15,0.14,0.17
493,0.43,0.14,0.12,0.15
494,0.46,0.14,0.14,0.16
495,0.45,0.14,0.13,0.15
496,0.48,0.14,0.14,0.17
